'black', 14491.5205078125, 31.710329055786133, 0.6582908163265305, 0.6645075082778931, 0.5062244897959183, 0.4885530221275206, 0.736734693877551, 0.24359600020764255, 0.7293877551020407, 0.2644911494164379, 0.6608163265306122, 0.27177305438138843
'blue', 18489.1484375, 35.854591369628906, 0.5564795918367347, 0.5641719698905945, 0.4014285714285714, 0.5364889980960849, 0.5368367346938775, 0.31258849919070125, 0.7023469387755101, 0.28780433447003617, 0.5853061224489795, 0.29730192333098254
'brown', 17266.130859375, 34.34364700317383, 0.5663775510204081, 0.5855494737625122, 0.4187755102040816, 0.4999378435017503, 0.5937755102040816, 0.2985048740537403, 0.6532653061224489, 0.29198518595184586, 0.5996938775510204, 0.2833178709714936
'cyan', 16814.619140625, 36.28164291381836, 0.5673724489795918, 0.5648136734962463, 0.40112244897959176, 0.5639491739934452, 0.6159183673469387, 0.2955067791997757, 0.661938775510204, 0.30240997798212194, 0.5905102040816327, 0.28939977674833545
'darkgreen', 17709.95703125, 40.4814338684082, 0.5323979591836734, 0.539628267288208, 0.47704081632653056, 0.6009334358704498, 0.580612244897959, 0.3224363767514638, 0.566938775510204, 0.36406166784418, 0.505, 0.33182586820381993
'darkgrey', 14299.31640625, 32.917816162109375, 0.6010714285714285, 0.6122620105743408, 0.46499999999999997, 0.5061932268254431, 0.6177551020408163, 0.2699597450421793, 0.655204081632653, 0.2849841792697722, 0.6663265306122448, 0.2555754783469548
'darkmagenta', 19633.5859375, 43.03899383544922, 0.4513265306122448, 0.4228227138519287, 0.29602040816326525, 0.6450246050999697, 0.5006122448979591, 0.34946405433973515, 0.5763265306122448, 0.39085157006853327, 0.4323469387755101, 0.33621964952579847
'darkolivegreen', 17253.46875, 40.538604736328125, 0.49632653061224485, 0.5099355578422546, 0.36540816326530606, 0.6110165148924721, 0.5637755102040816, 0.3255152586919844, 0.5325510204081632, 0.36906129470375804, 0.5235714285714285, 0.3159511789082978
'darkorange', 14773.1591796875, 36.298587799072266, 0.5879846938775509, 0.6232532262802124, 0.4208163265306122, 0.5685364233238221, 0.6563265306122449, 0.2956114157619445, 0.7007142857142856, 0.30902073376382405, 0.5740816326530611, 0.27877502237881013
'darkturquoise', 19262.58984375, 42.052799224853516, 0.4479336734693877, 0.45989418029785156, 0.32969387755102036, 0.6237205512538013, 0.5171428571428571, 0.35151742864062907, 0.4860204081632652, 0.36396238169539813, 0.4588775510204081, 0.34291169200932264
'darkred', 18772.501953125, 40.48773956298828, 0.5611989795918366, 0.5417331457138062, 0.47765306122448975, 0.5978911181441108, 0.5930612244897958, 0.3474926110654674, 0.6068367346938774, 0.3477303444430198, 0.5672448979591836, 0.3263954670704988
'green', 16480.673828125, 33.42935562133789, 0.6026020408163265, 0.5658496618270874, 0.4813265306122449, 0.47372814087499837, 0.5986734693877551, 0.2880227120498403, 0.6756122448979591, 0.29055266007865654, 0.6547959183673469, 0.28487074637045634
'greenyellow', 17668.552734375, 38.58443832397461, 0.5358928571428571, 0.5340018272399902, 0.4035714285714285, 0.5744898905050577, 0.5847959183673469, 0.31635869503544595, 0.6589795918367346, 0.3268705009870238, 0.4962244897959184, 0.3256583984739056
'grey', 18776.736328125, 31.54846954345703, 0.6123469387755102, 0.5508623123168945, 0.49785714285714283, 0.4567365603299923, 0.5996938775510204, 0.2809181739079825, 0.6987755102040816, 0.2627497882096798, 0.6530612244897959, 0.261534372480741
'royalblue', 14308.3544921875, 35.358089447021484, 0.6098469387755102, 0.61150062084198, 0.4377551020408163, 0.5368464869907006, 0.6453061224489796, 0.2877788216833112, 0.7159183673469387, 0.29992277031272224, 0.6404081632653061, 0.28977548112050944
'grey60', 15816.95703125, 35.0470085144043, 0.5778571428571427, 0.5972967147827148, 0.40367346938775506, 0.5485549607224235, 0.5879591836734693, 0.31088011833108103, 0.6998979591836734, 0.27870525353364345, 0.6198979591836734, 0.2637400160272744
'lightcyan', 18392.810546875, 39.26206970214844, 0.5167857142857143, 0.537171483039856, 0.33, 0.629083435646611, 0.5920408163265305, 0.31477098305213386, 0.626734693877551, 0.32229859433130986, 0.5183673469387754, 0.30432977461011257
'lightyellow', 18230.791015625, 41.75288391113281, 0.4717091836734693, 0.4769579768180847, 0.29959183673469386, 0.6415291820068353, 0.4410204081632652, 0.38002890423221575, 0.5715306122448979, 0.3421877947701312, 0.5746938775510204, 0.3063693817578548
'lightgreen', 17435.130859375, 37.65795135498047, 0.5664285714285714, 0.5547425150871277, 0.38479591836734695, 0.5585103368190297, 0.5774489795918367, 0.3170162997636357, 0.681734693877551, 0.3182536258718458, 0.621734693877551, 0.31253775374994125
'magenta', 15906.9287109375, 35.42125701904297, 0.5865561224489795, 0.5934444665908813, 0.4405102040816326, 0.5260504667150814, 0.5910204081632652, 0.31403069961060814, 0.6834693877551019, 0.29459339414348906, 0.6312244897959184, 0.2821757835080058
'midnightblue', 19804.421875, 42.504791259765625, 0.4566836734693877, 0.4296289086341858, 0.2411224489795918, 0.6419020134765726, 0.4753061224489795, 0.3707574797807576, 0.6238775510204081, 0.34398270038095075, 0.48642857142857143, 0.3435496206716654
'orange', 18886.775390625, 41.27111053466797, 0.45908163265306123, 0.45906907320022583, 0.21948979591836734, 0.6333870588631882, 0.47091836734693876, 0.3492642059737617, 0.6103061224489795, 0.32989119743815637, 0.5356122448979591, 0.33830199309151543
'paleturquoise', 19091.67578125, 42.82746887207031, 0.44831632653061226, 0.4536592662334442, 0.25010204081632653, 0.6633163798249943, 0.49724489795918364, 0.3615473390796872, 0.5651020408163265, 0.3516850337350249, 0.4808163265306121, 0.33654982916957454
'pink', 16111.20703125, 33.74614334106445, 0.6269387755102039, 0.6205369830131531, 0.44775510204081626, 0.5807008780291643, 0.638469387755102, 0.28997963396524074, 0.723469387755102, 0.255640733066248, 0.6980612244897958, 0.22352448442254835
'purple', 17711.673828125, 37.57875442504883, 0.5187499999999999, 0.5338319540023804, 0.42785714285714277, 0.5341049562477126, 0.551938775510204, 0.31098100380747074, 0.605, 0.33385688141111425, 0.490204081632653, 0.32420732164349836
'red', 17086.509765625, 37.54817199707031, 0.5987755102040816, 0.5782692432403564, 0.4624489795918367, 0.5720138942699939, 0.6209183673469387, 0.31230751949745883, 0.6496938775510203, 0.3143371696608367, 0.6620408163265306, 0.3032682243610274
'saddlebrown', 20418.310546875, 46.457313537597656, 0.518673469387755, 0.5119649767875671, 0.33979591836734696, 0.7125738234764762, 0.5538775510204081, 0.38007327176134287, 0.6429591836734693, 0.4027716549735864, 0.5380612244897959, 0.3628738292996559
'sienna3', 24926.98046875, 50.42890167236328, 0.23589285714285713, 0.2546426057815552, 0.13234693877551018, 0.7258112571414121, 0.20255102040816325, 0.43835269962933193, 0.2556122448979592, 0.47225977105949796, 0.3530612244897959, 0.38073226120402875
'salmon', 18621.25, 38.48847961425781, 0.48528061224489794, 0.5144436359405518, 0.37663265306122445, 0.5658733179577665, 0.4861224489795918, 0.3175895255206526, 0.5746938775510204, 0.3352594918511967, 0.503673469387755, 0.3208168752156072
'skyblue', 21780.65234375, 45.88046646118164, 0.4091071428571428, 0.41384804248809814, 0.22969387755102036, 0.6934377772698577, 0.5431632653061224, 0.356178854143698, 0.5397959183673469, 0.38962220772569556, 0.3237755102040816, 0.39597987281385344
'steelblue', 19059.4921875, 43.001399993896484, 0.4562755102040816, 0.4832889139652252, 0.30081632653061224, 0.6497486285760574, 0.541530612244898, 0.34160572746880963, 0.5760204081632652, 0.37679389902043425, 0.40673469387755096, 0.35190768576098963
'tan', 16373.8447265625, 35.7529296875, 0.5533418367346938, 0.5722759962081909, 0.34704081632653055, 0.5733273419945496, 0.6323469387755102, 0.276437711279276, 0.6293877551020408, 0.3054573718290807, 0.6045918367346939, 0.27489487380390104
'turquoise', 17607.423828125, 34.2857780456543, 0.5805612244897959, 0.5955373644828796, 0.4597959183673469, 0.49601391959181457, 0.5805102040816326, 0.306088524471363, 0.6524489795918366, 0.28836601475930607, 0.6294897959183672, 0.2809628747441033
'white', 22959.240234375, 45.56868362426758, 0.28576530612244894, 0.2810179889202118, 0.23714285714285713, 0.6475290364687797, 0.27163265306122447, 0.39297631276833583, 0.34979591836734686, 0.41096225085316357, 0.28448979591836726, 0.3712796667623379
'violet', 22969.576171875, 46.891109466552734, 0.23869897959183672, 0.2760578393936157, 0.16693877551020406, 0.6610233536875632, 0.30224489795918363, 0.38005830669011326, 0.24897959183673465, 0.44504268224903987, 0.2366326530612245, 0.389519914631889
'yellow', 16797.763671875, 33.982078552246094, 0.6128061224489795, 0.6093640327453613, 0.4895918367346938, 0.5172481082726175, 0.648673469387755, 0.26206089858804804, 0.6705102040816324, 0.30267759948542244, 0.6424489795918367, 0.2772965066722257
'yellowgreen', 22691.740234375, 47.03715896606445, 0.26219387755102036, 0.263509601354599, 0.16408163265306122, 0.6740550188331861, 0.28316326530612246, 0.3972367286662568, 0.286938775510204, 0.45314786465526063, 0.3145918367346938, 0.35704664300504335
