15085.13671875, 33.70725631713867, 0.540655791759491, 0.5593997599039615, 0.3732533013205282, 0.5369790078029965, 0.6253541416566627, 0.2966626557124084, 0.6719327731092436, 0.26528999506868506, 0.5670588235294117, 0.24935862287123997
14296.6103515625, 32.9962272644043, 0.6004435420036316, 0.5943577430972389, 0.3793997599039616, 0.5734004143571954, 0.6425450180072029, 0.27338383938086347, 0.7189915966386554, 0.24109098715585892, 0.6364945978391356, 0.231973818254915
13905.5078125, 32.77421951293945, 0.5870010256767273, 0.6051860744297719, 0.37488595438175265, 0.5791405862944226, 0.66953181272509, 0.2699010936584046, 0.7517406962785115, 0.23003508298165432, 0.6245858343337335, 0.23189202767391162
20495.193359375, 43.809852600097656, 0.3772706985473633, 0.39843937575030014, 0.22064825930372148, 0.7062120592975887, 0.49358943577430975, 0.34821836073454876, 0.5657142857142857, 0.36418419166016724, 0.3138055222088835, 0.3337793736426676
13736.0673828125, 33.224483489990234, 0.5773785710334778, 0.5781512605042016, 0.42521008403361343, 0.5599430424489397, 0.5788715486194478, 0.296755420548275, 0.7021848739495797, 0.25938625222131095, 0.6063385354141656, 0.21289468289467425
22350.7578125, 48.243770599365234, 0.24755895137786865, 0.251500600240096, 0.09618247298919569, 0.7067737636409879, 0.2276590636254502, 0.39807592661560776, 0.37267707082833135, 0.4515237451221767, 0.30948379351740696, 0.3733772481802407
15784.2978515625, 34.90568923950195, 0.49886420369148254, 0.5131572629051621, 0.35471788715486197, 0.566440409675553, 0.6120048019207682, 0.299607717551873, 0.6378391356542618, 0.2907285456285924, 0.44806722689075623, 0.23945081519320952
13257.6796875, 30.429859161376953, 0.6332550644874573, 0.6419207683073228, 0.4554621848739495, 0.49991115566443745, 0.7145738295318126, 0.26645639679689664, 0.7572148859543817, 0.24788855537624857, 0.6404321728691476, 0.20293812841039094
14157.9970703125, 30.2449893951416, 0.6442304849624634, 0.6433853541416567, 0.4669867947178871, 0.524169027937867, 0.7023769507803121, 0.2572352236496827, 0.7441536614645858, 0.2317984943252341, 0.6600240096038416, 0.1965969427667544
13572.45703125, 34.00636672973633, 0.6024766564369202, 0.5984153661464585, 0.4244417767106843, 0.6247217978964634, 0.6719327731092436, 0.2783807984440342, 0.7670108043217286, 0.22508267998257925, 0.5302761104441777, 0.23206951857005717
14201.5673828125, 31.3017635345459, 0.5955522060394287, 0.6075390156062423, 0.44201680672268906, 0.4893549557195859, 0.6615606242496999, 0.240338001326856, 0.723409363745498, 0.26508671136889705, 0.6031692677070828, 0.2572907632317931
15308.7353515625, 39.93803787231445, 0.4807000458240509, 0.5005042016806722, 0.29776710684273705, 0.6434875373022675, 0.5511164465786313, 0.32433511336422094, 0.6070108043217287, 0.34785110757898585, 0.5461224489795918, 0.2818477886315202
15839.62890625, 35.2255973815918, 0.5416871309280396, 0.5376950780312125, 0.3245618247298919, 0.5946845378585544, 0.5584153661464586, 0.3211935465764208, 0.7230252100840336, 0.2507187333676443, 0.5447779111644658, 0.24242709342756283
14899.0546875, 28.799571990966797, 0.6440533399581909, 0.6613205282112844, 0.451812725090036, 0.48661424427827477, 0.6686674669867946, 0.26029594125405714, 0.8055222088835534, 0.20807987419634733, 0.7192797118847538, 0.19699282889441716
