loss:,19198.25,abs%:,41.374595642089844,spearman:,0.8500000238418579,pearson:,0.4743882417678833
loss:,17030.015625,abs%:,32.6595573425293,spearman:,0.800000011920929,pearson:,0.5651131868362427
loss:,21602.3671875,abs%:,42.80311965942383,spearman:,0.800000011920929,pearson:,0.48477038741111755
loss:,21264.9921875,abs%:,46.297325134277344,spearman:,0.8500000238418579,pearson:,0.3138802647590637
loss:,29569.107421875,abs%:,52.938636779785156,spearman:,0.8500000238418579,pearson:,-0.12761667370796204
loss:,22488.53515625,abs%:,43.21291732788086,spearman:,0.8500000238418579,pearson:,0.28264620900154114
loss:,17851.83203125,abs%:,38.468955993652344,spearman:,0.8500000238418579,pearson:,0.5536714792251587
loss:,20805.998046875,abs%:,44.720733642578125,spearman:,0.8500000238418579,pearson:,0.35971176624298096
loss:,18379.89453125,abs%:,32.48317337036133,spearman:,0.800000011920929,pearson:,0.5912551879882812
loss:,16683.986328125,abs%:,38.588172912597656,spearman:,0.8500000238418579,pearson:,0.559253454208374
loss:,17117.947265625,abs%:,35.92974090576172,spearman:,0.8500000238418579,pearson:,0.5686653852462769
loss:,22359.8359375,abs%:,47.087032318115234,spearman:,0.8500000238418579,pearson:,0.28670352697372437
loss:,23821.93359375,abs%:,48.61332702636719,spearman:,0.8500000238418579,pearson:,0.24579906463623047
loss:,17698.765625,abs%:,37.31254959106445,spearman:,0.8500000238418579,pearson:,0.5249221920967102
loss:,17020.359375,abs%:,36.93149185180664,spearman:,0.8500000238418579,pearson:,0.5478861331939697
loss:,21560.005859375,abs%:,43.17710494995117,spearman:,0.8500000238418579,pearson:,0.4006919264793396
loss:,19110.078125,abs%:,40.52205276489258,spearman:,0.8500000238418579,pearson:,0.49167579412460327
loss:,15850.033203125,abs%:,32.048160552978516,spearman:,0.8500000238418579,pearson:,0.5935254096984863
loss:,22858.158203125,abs%:,47.25657653808594,spearman:,0.8500000238418579,pearson:,0.24920342862606049
loss:,17096.46875,abs%:,36.48193359375,spearman:,0.8500000238418579,pearson:,0.5497546195983887
loss:,13989.4013671875,abs%:,31.54482650756836,spearman:,0.8500000238418579,pearson:,0.6598758697509766
loss:,15602.1953125,abs%:,27.967578887939453,spearman:,0.8500000238418579,pearson:,0.6254880428314209
loss:,19032.51953125,abs%:,39.51185607910156,spearman:,0.8500000238418579,pearson:,0.5618071556091309
