52311.7733,34.9938,0.4778,0.5539
24339.9102,18.3031,0.0945,0.3079
15078.2627,17.5429,0.3934,0.5117
80657.5469,48.0874,0.7363,0.7944
149604.1094,74.9875,0.9121,0.9108
11172.0723,15.2041,0.6813,0.8103
33018.7383,35.8376,0.0495,-0.0117
