42937.6812,31.8299,0.3178,0.3638
47275.2148,29.9121,-0.0857,0.0369
34029.3359,23.2504,0.4593,0.5618
82318.2109,45.6435,0.2473,0.1454
14803.1768,19.2479,0.7912,0.8271
18056.9883,21.0601,0.5495,0.8005
61143.1602,51.8654,-0.0549,-0.1891
