69816.7853,39.5752,0.4863,0.5317
29013.0664,17.796,0.1868,0.3628
125374.75,60.7441,0.8681,0.8376
20034.1855,19.073,0.4066,0.3089
90022.4219,58.2693,0.9451,0.952
12426.3818,14.675,0.6099,0.8248
142029.9062,66.894,-0.0989,-0.0956
