44921.91,32.7016,0.3473,0.3717
47048.7812,30.0871,-0.0813,0.0396
26358.7246,19.1669,0.4725,0.5359
88413.25,48.0199,0.2582,0.2176
13156.5244,16.6903,0.8407,0.8358
19167.1406,22.1251,0.6264,0.8143
75387.0391,60.1199,-0.033,-0.213
