38527.3073,25.3508,0.5092,0.5426
71602.7969,42.6854,-0.1209,-0.0034
21084.6895,16.5039,0.4725,0.5182
13026.3574,5.6407,0.8242,0.8882
37012.8047,29.8549,0.978,0.9826
20674.1875,15.8692,0.9066,0.9689
67763.0078,41.5507,-0.0055,-0.0993
