188377.9444,63.0518,0.4866,0.49
56984.8867,38.3105,0.1385,0.229
207974.75,78.7888,0.4022,0.4432
12599.9746,13.3403,0.544,0.5031
3206.3521,7.5942,0.9725,0.9851
11548.7031,18.8144,0.9066,0.9361
837953.0,221.4626,-0.044,-0.1567
