126521.5177,57.9682,0.4645,0.5326
47161.6055,32.2922,0.1033,0.3265
255373.1406,88.0979,0.3978,0.5264
171857.2188,72.2151,0.6593,0.6456
13077.2979,13.839,0.8132,0.8839
74422.0781,57.0201,0.9121,0.9545
197237.7656,84.3451,-0.0989,-0.1412
