98036.7321,49.0538,0.3419,0.3415
253037.625,98.8901,0.2132,0.3512
23815.0039,23.9281,0.5033,0.551
46245.4023,31.0209,0.0385,-0.1818
19726.9785,24.2936,0.8242,0.8548
38421.8516,29.3297,0.5604,0.6868
206973.5312,86.8604,-0.0879,-0.2133
