103206.2356,48.9353,0.431,0.43
211356.375,89.0672,-0.0549,0.1386
40721.2109,28.007,0.5033,0.475
247928.6094,87.0256,0.5055,0.4255
7160.7378,12.8504,0.8681,0.8767
36343.6602,30.5363,0.7637,0.8333
75726.8203,46.1251,0.0,-0.169
