83817.1644,43.2758,0.4842,0.5771
25058.9375,17.7961,0.1824,0.3522
23808.457,17.5359,0.5692,0.6066
153201.0781,67.988,0.8187,0.9134
75225.5781,49.195,0.9066,0.9126
27999.2637,23.4578,0.533,0.8087
197609.6719,83.6819,-0.1044,-0.1306
